,id,duracion_estadia,genero,edad,ni�os,codigo_destino,tipo_acomodacion
2663,1002388,5,F,,0.0,ES,Hotel
2664,1008781,4,M,37.0,0.0,PE,Hotel
2665,1012023,6,M,41.0,1.0,UK,Hotel
2666,1002448,3,M,,1.0,ES,Hotel
2667,1011400,4,M,39.0,0.0,,Hotel
2668,1001990,5,M,37.0,0.0,COL,Hotel
2669,1013124,7,F,41.0,1.0,,AirBnB
2670,1003111,5,F,36.0,1.0,,Hotel
2671,1011388,2,F,42.0,0.0,IT,Hotel
2672,1009758,4,F,35.0,1.0,IT,Hotel
2673,1009828,4,F,38.0,0.0,COL,AirBnB
2674,1013372,6,F,50.0,0.0,AR,Hotel
2675,1006822,6,F,29.0,,NL,AirBnB
2676,1008997,5,M,38.0,1.0,IT,AirBnB
2677,1007030,2,M,36.0,0.0,IT,Hotel
2678,1005914,1,F,,1.0,NL,AirBnB
2679,1008462,3,F,45.0,1.0,COL,AirBnB
2680,1011211,5,M,48.0,0.0,COL,AirBnB
2681,1007110,4,F,40.0,1.0,NL,Hotel
2682,1003144,6,F,33.0,1.0,ES,Hotel
2683,1011589,5,F,31.0,1.0,PE,Hotel
2684,1012045,4,M,46.0,0.0,NL,AirBnB
2685,1008669,5,M,41.0,0.0,UK,AirBnB
2686,1006072,4,M,,0.0,,AirBnB
2687,1007259,3,M,48.0,0.0,COL,AirBnB
2688,1006392,4,M,35.0,1.0,ES,AirBnB
2689,1006866,2,M,,1.0,NL,Hotel
2690,1001489,3,F,40.0,1.0,COL,Hotel
2691,1009164,5,M,34.0,,,AirBnB
2692,1005860,4,F,43.0,0.0,COL,Hotel
2693,1005362,4,F,58.0,0.0,ES,AirBnB
2694,1001922,4,F,39.0,0.0,UK,AirBnB
2695,1007693,7,M,33.0,0.0,PE,Hotel
2696,1002922,3,F,47.0,1.0,UK,AirBnB
2697,1011355,6,M,41.0,0.0,NL,AirBnB
2698,1001296,1,M,45.0,0.0,COL,AirBnB
2699,1012012,5,M,34.0,0.0,NL,Hotel
2700,1011109,3,M,33.0,1.0,AR,AirBnB
2701,1008322,5,M,38.0,1.0,PE,AirBnB
2702,1003503,4,F,40.0,1.0,NL,Hotel
2703,1014004,8,M,42.0,0.0,US,AirBnB
2704,1007056,7,F,38.0,0.0,IT,AirBnB
2705,1008695,3,M,36.0,1.0,ES,AirBnB
2706,1013709,6,M,40.0,1.0,UK,AirBnB
2707,1011825,9,M,34.0,0.0,PE,Hotel
2708,1008052,3,M,45.0,0.0,AR,AirBnB
2709,1011573,3,F,40.0,1.0,US,Hotel
2710,1011184,3,M,39.0,1.0,IT,AirBnB
2711,1011801,3,F,41.0,0.0,UK,Hotel
2712,1006483,4,F,51.0,1.0,AR,AirBnB
2713,1009129,3,F,47.0,0.0,IT,Hotel
2714,1003628,6,F,51.0,0.0,ES,Hotel
2715,1004588,2,M,49.0,0.0,NL,AirBnB
2716,1013855,4,M,37.0,0.0,IT,Hotel
2717,1013039,4,M,50.0,0.0,AR,AirBnB
2718,1012523,4,M,,0.0,US,AirBnB
2719,1001963,5,F,39.0,0.0,US,AirBnB
2720,1003040,3,M,38.0,0.0,PE,Hotel
2721,1005498,7,F,41.0,,COL,Hotel
2722,1009082,4,F,39.0,0.0,NL,AirBnB
2723,1007417,5,M,39.0,0.0,IT,Hotel
2724,1013746,3,F,42.0,1.0,,AirBnB
2725,1010638,5,M,40.0,0.0,NL,Hotel
2726,1001494,2,M,39.0,1.0,IT,AirBnB
2727,1007249,3,M,42.0,,NL,Hotel
2728,1010906,3,M,42.0,1.0,ES,Hotel
2729,1005241,4,M,37.0,0.0,AR,Hotel
2730,1012277,8,F,38.0,0.0,PE,AirBnB
2731,1013467,4,M,41.0,1.0,COL,Hotel
2732,1006778,6,F,37.0,1.0,COL,Hotel
2733,1006537,3,M,39.0,1.0,COL,AirBnB
2734,1013275,3,M,42.0,0.0,PE,AirBnB
2735,1012359,3,M,36.0,0.0,UK,Hotel
2736,1004496,3,M,34.0,,US,Hotel
2737,1003077,3,M,45.0,1.0,ES,Hotel
2738,1013995,7,M,28.0,1.0,COL,AirBnB
2739,1007846,2,F,38.0,1.0,ES,Hotel
2740,1000887,6,F,39.0,0.0,NL,AirBnB
2741,1003205,3,F,39.0,0.0,NL,AirBnB
2742,1007430,5,M,40.0,,AR,Hotel
2743,1005893,7,F,45.0,0.0,US,Hotel
2744,1011338,5,M,41.0,0.0,ES,AirBnB
2745,1008078,2,M,36.0,0.0,AR,Hotel
2746,1005033,3,F,43.0,1.0,US,AirBnB
2747,1001340,3,F,29.0,0.0,NL,AirBnB
2748,1014020,2,F,43.0,1.0,ES,AirBnB
2749,1002728,4,M,36.0,0.0,AR,Hotel
2750,1002302,5,M,38.0,0.0,UK,Hotel
2751,1004950,5,M,43.0,0.0,NL,AirBnB
2752,1009961,5,F,45.0,1.0,AR,AirBnB
2753,1007224,6,F,44.0,1.0,COL,AirBnB
2754,1005721,1,M,43.0,0.0,AR,AirBnB
2755,1008534,5,F,40.0,,UK,AirBnB
2756,1007527,8,F,38.0,0.0,,AirBnB
2757,1009767,6,F,31.0,1.0,UK,Hotel
2758,1008517,9,F,51.0,0.0,ES,Hotel
2759,1011241,3,F,35.0,0.0,NL,AirBnB
2760,1012260,3,F,46.0,0.0,UK,Hotel
2761,1007957,3,F,,0.0,NL,Hotel
2762,1007731,4,F,33.0,,UK,AirBnB
2763,1011814,5,M,39.0,,COL,Hotel
2764,1006375,1,M,42.0,0.0,IT,AirBnB
2765,1005813,2,M,42.0,1.0,PE,Hotel
2766,1013071,5,F,44.0,0.0,UK,Hotel
2767,1002480,1,F,39.0,0.0,US,AirBnB
2768,1011599,6,F,42.0,0.0,US,Hotel
2769,1003610,6,F,50.0,1.0,AR,AirBnB
2770,1004133,6,F,39.0,0.0,COL,AirBnB
2771,1006912,2,M,40.0,1.0,,AirBnB
2772,1009922,4,M,41.0,1.0,COL,Hotel
2773,1001031,2,F,44.0,,US,AirBnB
2774,1005001,3,M,,0.0,UK,AirBnB
2775,1013992,5,M,,0.0,PE,AirBnB
2776,1007156,4,F,40.0,1.0,AR,Hotel
2777,1000623,5,M,49.0,0.0,COL,AirBnB
2778,1007826,2,F,41.0,1.0,NL,AirBnB
2779,1008287,6,F,40.0,1.0,AR,Hotel
2780,1013097,3,M,,1.0,AR,Hotel
2781,1009565,3,M,33.0,1.0,ES,AirBnB
2782,1008629,4,M,40.0,1.0,AR,AirBnB
2783,1005040,8,M,39.0,,PE,AirBnB
2784,1002420,5,M,53.0,1.0,IT,Hotel
2785,1008938,5,M,41.0,1.0,ES,Hotel
2786,1004397,1,M,33.0,1.0,UK,AirBnB
2787,1002884,2,F,45.0,1.0,IT,AirBnB
2788,1006316,3,M,37.0,0.0,NL,Hotel
2789,1013111,2,M,41.0,1.0,PE,Hotel
2790,1003047,4,M,45.0,1.0,,Hotel
2791,1011444,5,F,44.0,0.0,COL,Hotel
2792,1001182,3,F,45.0,0.0,COL,Hotel
2793,1009171,5,F,43.0,0.0,IT,Hotel
2794,1007341,2,M,44.0,1.0,,Hotel
2795,1012690,4,M,37.0,1.0,UK,AirBnB
2796,1011837,4,F,34.0,0.0,PE,AirBnB
2797,1012246,2,M,43.0,0.0,COL,AirBnB
2798,1008455,3,F,49.0,1.0,COL,AirBnB
2799,1008618,5,F,48.0,1.0,COL,AirBnB
2800,1002206,4,M,45.0,0.0,UK,AirBnB
2801,1010086,4,M,48.0,1.0,AR,Hotel
2802,1010915,1,M,,1.0,US,Hotel
2803,1004843,2,M,40.0,0.0,NL,Hotel
2804,1002171,5,M,42.0,,PE,AirBnB
2805,1006048,5,M,39.0,0.0,IT,Hotel
2806,1011541,5,M,,1.0,COL,Hotel
2807,1006464,2,F,46.0,1.0,UK,AirBnB
2808,1005502,4,F,39.0,1.0,ES,Hotel
2809,1000477,3,M,42.0,1.0,,Hotel
2810,1010535,2,F,40.0,0.0,COL,AirBnB
2811,1003555,3,F,43.0,,AR,Hotel
2812,1006092,2,M,34.0,0.0,AR,Hotel
2813,1010138,4,F,40.0,1.0,AR,Hotel
2814,1007555,4,M,38.0,0.0,NL,Hotel
2815,1008034,1,F,35.0,,ES,AirBnB
2816,1009007,2,M,40.0,1.0,AR,AirBnB
2817,1010858,3,M,40.0,1.0,NL,AirBnB
2818,1007279,2,F,37.0,0.0,UK,AirBnB
2819,1001621,6,M,35.0,0.0,ES,Hotel
2820,1005399,8,F,46.0,0.0,,Hotel
2821,1012656,3,F,41.0,1.0,,AirBnB
2822,1000216,3,M,46.0,1.0,PE,Hotel
2823,1002329,5,M,34.0,1.0,COL,AirBnB
2824,1013586,1,M,32.0,1.0,UK,AirBnB
2825,1005645,7,F,46.0,1.0,IT,AirBnB
2826,1006557,2,F,47.0,1.0,IT,AirBnB
2827,1006045,4,M,41.0,0.0,COL,AirBnB
2828,1009101,1,M,40.0,0.0,US,Hotel
2829,1012423,2,M,34.0,0.0,IT,Hotel
2830,1005454,6,F,48.0,,AR,Hotel
2831,1006350,2,F,45.0,0.0,NL,Hotel
2832,1007252,6,M,35.0,0.0,ES,Hotel
2833,1011868,1,M,38.0,1.0,NL,AirBnB
2834,1003635,8,M,44.0,1.0,COL,Hotel
2835,1002105,2,M,36.0,1.0,,AirBnB
2836,1011165,5,M,37.0,1.0,PE,AirBnB
2837,1012176,3,F,42.0,1.0,ES,AirBnB
2838,1012610,4,F,35.0,0.0,IT,AirBnB
2839,1013462,7,F,,0.0,NL,Hotel
2840,1003602,1,F,38.0,0.0,NL,AirBnB
2841,1001851,1,M,46.0,0.0,US,AirBnB
2842,1008145,3,F,42.0,1.0,IT,AirBnB
2843,1000013,2,F,38.0,0.0,NL,AirBnB
2844,1011441,2,F,34.0,1.0,,Hotel
2845,1013270,1,M,42.0,0.0,COL,AirBnB
2846,1008850,3,F,41.0,0.0,AR,Hotel
2847,1010966,2,F,40.0,1.0,,Hotel
2848,1013517,6,F,,1.0,,AirBnB
2849,1013482,3,M,42.0,,AR,Hotel
2850,1006935,5,F,42.0,0.0,NL,Hotel
2851,1001503,5,F,33.0,1.0,COL,Hotel
2852,1005611,5,F,32.0,1.0,NL,Hotel
2853,1006693,5,M,37.0,0.0,ES,Hotel
2854,1009592,4,F,46.0,1.0,COL,AirBnB
2855,1013643,5,M,,1.0,PE,Hotel
2856,1009104,5,M,38.0,1.0,COL,AirBnB
2857,1008036,2,F,42.0,0.0,US,Hotel
2858,1006719,3,F,38.0,0.0,AR,AirBnB
2859,1011321,5,M,37.0,1.0,US,AirBnB
2860,1013627,4,M,44.0,0.0,ES,AirBnB
2861,1005786,3,F,42.0,0.0,PE,Hotel
2862,1008676,3,M,36.0,0.0,IT,Hotel
2863,1003218,6,M,43.0,1.0,NL,Hotel
2864,1008021,4,F,43.0,1.0,NL,AirBnB
2865,1010215,7,M,36.0,1.0,,AirBnB
2866,1004263,3,M,44.0,1.0,UK,Hotel
2867,1007376,3,F,51.0,1.0,ES,AirBnB
2868,1010142,5,F,40.0,1.0,US,Hotel
2869,1009983,6,F,39.0,1.0,COL,Hotel
2870,1001992,2,F,41.0,,AR,AirBnB
2871,1007438,4,F,39.0,1.0,PE,Hotel
2872,1009741,4,M,37.0,0.0,US,Hotel
2873,1009404,8,F,44.0,0.0,COL,Hotel
2874,1006331,3,M,,1.0,,Hotel
2875,1005627,5,M,39.0,1.0,UK,AirBnB
2876,1006317,3,F,29.0,0.0,NL,AirBnB
2877,1013694,3,M,34.0,1.0,UK,AirBnB
2878,1002489,7,M,48.0,1.0,PE,Hotel
2879,1004378,4,F,38.0,0.0,IT,AirBnB
2880,1008220,3,M,45.0,1.0,UK,Hotel
2881,1007049,3,F,,0.0,US,Hotel
2882,1008515,3,F,39.0,1.0,ES,Hotel
2883,1002179,3,F,55.0,1.0,,AirBnB
2884,1004502,4,M,45.0,0.0,IT,AirBnB
2885,1010373,2,F,41.0,1.0,PE,AirBnB
2886,1011038,5,M,44.0,0.0,,AirBnB
2887,1000613,3,M,36.0,,NL,Hotel
2888,1012183,2,F,43.0,0.0,ES,Hotel
2889,1003267,7,F,45.0,1.0,COL,AirBnB
2890,1013313,5,M,,0.0,US,AirBnB
2891,1012597,6,F,42.0,0.0,COL,Hotel
2892,1008150,5,M,40.0,0.0,,Hotel
2893,1011488,2,F,,0.0,UK,Hotel
2894,1012805,5,F,42.0,0.0,UK,Hotel
2895,1011987,4,F,36.0,,PE,AirBnB
2896,1005137,4,M,,0.0,US,AirBnB
2897,1000791,2,F,26.0,0.0,NL,AirBnB
2898,1004534,3,F,29.0,0.0,IT,AirBnB
2899,1001008,2,F,38.0,0.0,US,AirBnB
2900,1010569,4,M,39.0,1.0,ES,AirBnB
2901,1012094,8,F,35.0,,US,Hotel
2902,1013361,5,F,35.0,0.0,AR,AirBnB
2903,1005808,4,F,41.0,1.0,COL,AirBnB
2904,1011816,3,F,37.0,,PE,Hotel
2905,1004703,1,F,54.0,0.0,PE,Hotel
2906,1006827,6,F,42.0,0.0,ES,Hotel
2907,1011850,2,M,42.0,1.0,COL,Hotel
2908,1010310,2,M,,1.0,COL,Hotel
2909,1000604,8,F,41.0,1.0,AR,AirBnB
2910,1003978,5,M,39.0,1.0,IT,AirBnB
2911,1011057,4,M,48.0,,US,Hotel
2912,1011704,4,M,39.0,0.0,IT,Hotel
2913,1012895,7,F,48.0,,AR,Hotel
2914,1008765,4,F,43.0,1.0,IT,AirBnB
2915,1001748,7,F,40.0,1.0,,Hotel
2916,1013796,3,M,30.0,0.0,IT,Hotel
2917,1006480,6,F,36.0,0.0,UK,AirBnB
2918,1001689,2,F,39.0,0.0,PE,AirBnB
2919,1013663,1,M,38.0,1.0,ES,AirBnB
2920,1001306,3,M,,0.0,ES,AirBnB
2921,1010800,4,M,,1.0,NL,Hotel
2922,1001515,4,M,41.0,0.0,AR,AirBnB
2923,1004242,2,M,41.0,0.0,PE,AirBnB
2924,1004383,5,M,37.0,1.0,ES,AirBnB
2925,1003116,3,M,46.0,1.0,US,Hotel
2926,1013388,1,M,40.0,1.0,NL,AirBnB
2927,1002045,6,M,34.0,0.0,UK,Hotel
2928,1008513,4,F,34.0,1.0,COL,Hotel
2929,1013243,5,F,35.0,,NL,Hotel
2930,1002905,4,M,45.0,1.0,NL,Hotel
2931,1010319,1,M,41.0,0.0,US,AirBnB
2932,1011382,3,M,48.0,,NL,AirBnB
2933,1001853,6,F,41.0,1.0,NL,AirBnB
2934,1000092,6,F,40.0,1.0,IT,Hotel
2935,1006889,5,F,44.0,0.0,NL,Hotel
2936,1008868,4,M,32.0,1.0,NL,AirBnB
2937,1012962,1,M,43.0,0.0,AR,AirBnB
2938,1005790,6,F,47.0,1.0,COL,AirBnB
2939,1012532,4,F,42.0,0.0,NL,Hotel
2940,1005322,6,M,45.0,0.0,IT,AirBnB
2941,1000161,5,M,44.0,1.0,IT,Hotel
2942,1012337,3,F,41.0,1.0,ES,AirBnB
2943,1005590,3,F,42.0,0.0,NL,Hotel
2944,1012024,3,F,38.0,1.0,COL,Hotel
2945,1010663,6,F,49.0,1.0,PE,AirBnB
2946,1008059,6,M,43.0,0.0,PE,AirBnB
2947,1011029,3,M,47.0,1.0,,Hotel
2948,1003036,2,M,36.0,,ES,AirBnB
2949,1009992,2,M,40.0,1.0,COL,AirBnB
2950,1001735,3,M,37.0,0.0,COL,Hotel
2951,1003768,9,F,32.0,0.0,IT,AirBnB
2952,1007533,1,M,38.0,1.0,COL,AirBnB
2953,1004441,2,M,40.0,0.0,,Hotel
2954,1002633,3,F,,0.0,UK,Hotel
2955,1011459,5,F,42.0,1.0,COL,AirBnB
2956,1005752,5,F,45.0,1.0,US,AirBnB
2957,1012626,4,M,44.0,1.0,PE,Hotel
2958,1005618,2,M,41.0,1.0,US,Hotel
2959,1006713,4,M,41.0,1.0,COL,Hotel
2960,1008860,4,M,37.0,1.0,IT,AirBnB
2961,1010357,2,M,41.0,1.0,UK,Hotel
2962,1010588,8,F,41.0,1.0,NL,AirBnB
2963,1010615,2,F,39.0,0.0,IT,AirBnB
2964,1006360,2,M,40.0,1.0,US,AirBnB
2965,1004264,2,F,45.0,1.0,PE,AirBnB
2966,1000281,4,M,38.0,1.0,PE,AirBnB
2967,1013766,4,M,45.0,1.0,IT,Hotel
2968,1007013,3,M,31.0,1.0,UK,AirBnB
2969,1002061,2,M,38.0,0.0,COL,Hotel
2970,1006977,6,M,47.0,1.0,IT,Hotel
2971,1000341,3,F,45.0,1.0,PE,AirBnB
2972,1012940,3,F,43.0,0.0,COL,Hotel
2973,1007807,2,M,41.0,,AR,AirBnB
2974,1008751,5,M,41.0,0.0,IT,AirBnB
2975,1012852,5,F,42.0,1.0,PE,AirBnB
2976,1011434,5,M,41.0,,IT,Hotel
2977,1006110,6,F,,0.0,US,Hotel
2978,1003655,2,F,40.0,1.0,IT,Hotel
2979,1009099,4,F,38.0,1.0,,Hotel
2980,1004192,5,M,47.0,0.0,IT,AirBnB
2981,1009278,3,M,43.0,1.0,,Hotel
2982,1008151,6,F,39.0,1.0,COL,Hotel
2983,1014088,3,F,50.0,,AR,AirBnB
2984,1009125,5,M,48.0,0.0,AR,AirBnB
2985,1005368,4,M,39.0,1.0,COL,AirBnB
2986,1000112,5,F,41.0,0.0,PE,Hotel
2987,1001438,5,F,37.0,0.0,IT,AirBnB
2988,1009925,3,F,35.0,1.0,,Hotel
2989,1009562,1,F,35.0,1.0,COL,Hotel
2990,1011732,5,M,38.0,0.0,NL,Hotel
2991,1004307,5,M,37.0,0.0,UK,Hotel
2992,1013255,2,F,43.0,,COL,Hotel
2993,1003837,4,F,38.0,1.0,,Hotel
2994,1000104,1,M,34.0,1.0,AR,AirBnB
2995,1003798,3,M,38.0,,UK,AirBnB
2996,1007975,6,M,46.0,,IT,Hotel
2997,1008321,2,M,44.0,0.0,AR,AirBnB
2998,1002717,4,M,45.0,0.0,,AirBnB
2999,1008373,5,M,,1.0,PE,Hotel
3000,1005903,7,M,38.0,1.0,IT,AirBnB
3001,1005409,3,M,36.0,1.0,PE,AirBnB
3002,1006765,8,M,41.0,0.0,COL,AirBnB
3003,1000182,4,F,47.0,1.0,PE,AirBnB
3004,1006120,1,F,38.0,0.0,US,AirBnB
3005,1003043,4,F,43.0,0.0,US,Hotel
3006,1013843,5,F,39.0,1.0,ES,Hotel
3007,1011467,3,M,39.0,1.0,UK,AirBnB
3008,1006841,4,F,46.0,1.0,ES,AirBnB
3009,1007213,5,M,31.0,1.0,NL,AirBnB
3010,1002222,6,M,50.0,0.0,,AirBnB
3011,1010285,3,F,43.0,1.0,,AirBnB
3012,1003332,3,M,38.0,,US,AirBnB
3013,1008280,6,F,44.0,0.0,ES,Hotel
3014,1005417,6,M,43.0,1.0,COL,Hotel
3015,1004746,5,M,38.0,1.0,,AirBnB
3016,1007207,4,F,38.0,1.0,NL,Hotel
3017,1013212,5,M,41.0,1.0,NL,Hotel
3018,1007313,2,F,,0.0,,Hotel
3019,1010654,1,F,48.0,0.0,IT,Hotel
3020,1007401,3,M,40.0,0.0,NL,Hotel
3021,1005657,2,M,48.0,1.0,US,Hotel
3022,1001977,3,M,42.0,,,Hotel
3023,1010735,3,M,49.0,1.0,NL,Hotel
3024,1012096,6,F,48.0,,UK,AirBnB
3025,1013891,4,F,45.0,0.0,UK,Hotel
3026,1013880,1,M,47.0,0.0,US,AirBnB
3027,1001834,2,F,50.0,1.0,US,AirBnB
3028,1007267,6,M,51.0,1.0,PE,Hotel
3029,1005572,5,M,38.0,0.0,AR,Hotel
3030,1010103,3,M,37.0,1.0,US,AirBnB
3031,1000958,6,M,37.0,1.0,,AirBnB
3032,1009773,7,F,38.0,1.0,IT,Hotel
3033,1001940,6,F,38.0,1.0,ES,Hotel
3034,1008898,3,M,43.0,0.0,COL,AirBnB
3035,1009598,7,M,37.0,1.0,UK,AirBnB
3036,1000784,2,M,36.0,1.0,PE,AirBnB
3037,1001498,4,F,41.0,0.0,COL,Hotel
3038,1006230,5,M,47.0,0.0,UK,AirBnB
3039,1004111,6,F,,1.0,,AirBnB
3040,1013785,4,F,35.0,0.0,IT,AirBnB
3041,1006381,1,M,,1.0,COL,Hotel
3042,1009413,5,M,48.0,0.0,NL,AirBnB
3043,1010379,4,F,43.0,1.0,,AirBnB
3044,1003137,2,M,39.0,0.0,COL,Hotel
3045,1009783,4,F,42.0,1.0,AR,AirBnB
3046,1009222,2,F,40.0,1.0,,Hotel
3047,1008430,2,F,42.0,1.0,UK,AirBnB
3048,1005005,7,M,,0.0,COL,AirBnB
3049,1011175,4,M,47.0,,PE,AirBnB
3050,1005263,2,F,40.0,1.0,AR,Hotel
3051,1010480,4,F,51.0,,PE,AirBnB
3052,1012833,5,F,35.0,1.0,COL,Hotel
3053,1011483,7,M,44.0,1.0,PE,Hotel
3054,1008589,4,M,,1.0,AR,Hotel
3055,1011206,4,F,42.0,1.0,COL,AirBnB
3056,1002552,3,F,33.0,1.0,IT,Hotel
3057,1013821,3,F,34.0,1.0,UK,Hotel
3058,1012393,2,M,,0.0,COL,AirBnB
3059,1003939,5,M,,0.0,NL,AirBnB
3060,1012714,6,M,,,,AirBnB
3061,1010618,5,F,43.0,0.0,,Hotel
3062,1009361,2,F,38.0,1.0,US,Hotel
3063,1004060,4,F,43.0,1.0,AR,AirBnB
3064,1001372,3,M,44.0,,ES,Hotel
3065,1013118,3,M,31.0,1.0,PE,AirBnB
3066,1003732,12,M,41.0,1.0,US,Hotel
3067,1013597,2,M,43.0,1.0,AR,Hotel
3068,1012873,9,M,38.0,1.0,COL,AirBnB
3069,1000332,3,F,43.0,,PE,AirBnB
3070,1005160,5,M,46.0,0.0,IT,AirBnB
3071,1012574,6,F,46.0,1.0,UK,AirBnB
3072,1003873,5,F,53.0,0.0,IT,Hotel
3073,1007873,5,M,,0.0,COL,AirBnB
3074,1007412,6,M,48.0,0.0,UK,AirBnB
3075,1010595,2,M,38.0,0.0,ES,Hotel
3076,1009866,3,M,46.0,1.0,,Hotel
3077,1009507,6,F,43.0,0.0,COL,Hotel
3078,1012885,2,F,,0.0,,Hotel
3079,1009704,2,F,39.0,1.0,NL,Hotel
3080,1007757,3,M,29.0,0.0,US,Hotel
3081,1012730,4,F,41.0,1.0,NL,AirBnB
3082,1012486,4,M,43.0,1.0,US,Hotel
3083,1008917,6,M,34.0,1.0,US,AirBnB
3084,1003557,2,M,45.0,0.0,UK,AirBnB
3085,1011461,4,F,38.0,0.0,IT,AirBnB
3086,1005405,6,F,33.0,1.0,NL,Hotel
3087,1012588,4,F,36.0,1.0,PE,Hotel
3088,1006772,3,F,36.0,1.0,AR,Hotel
3089,1012163,4,M,51.0,0.0,ES,AirBnB
3090,1000292,6,F,43.0,1.0,COL,AirBnB
3091,1000964,4,F,35.0,1.0,COL,Hotel
3092,1009198,3,F,38.0,1.0,IT,Hotel
3093,1009496,5,F,48.0,0.0,PE,Hotel
3094,1007407,2,M,45.0,0.0,PE,AirBnB
3095,1005133,7,M,43.0,1.0,,Hotel
3096,1006728,4,M,45.0,0.0,AR,AirBnB
3097,1003594,5,M,,0.0,COL,AirBnB
3098,1005799,5,M,41.0,0.0,UK,AirBnB
3099,1001407,3,F,39.0,0.0,AR,AirBnB
3100,1013958,5,M,44.0,0.0,UK,AirBnB
3101,1005478,2,F,43.0,1.0,ES,AirBnB
3102,1003337,2,F,37.0,1.0,ES,Hotel
3103,1000143,5,F,,0.0,IT,Hotel
3104,1012631,5,F,35.0,0.0,US,AirBnB
3105,1001789,4,F,40.0,0.0,PE,AirBnB
3106,1002729,2,F,37.0,1.0,COL,Hotel
3107,1009944,5,F,42.0,0.0,COL,Hotel
3108,1013208,4,M,37.0,1.0,ES,AirBnB
3109,1000473,2,F,40.0,1.0,ES,Hotel
3110,1001547,2,F,44.0,,,AirBnB
3111,1013488,7,M,44.0,0.0,,AirBnB
3112,1008210,8,F,,0.0,PE,Hotel
3113,1006389,3,M,37.0,0.0,IT,Hotel
3114,1010227,5,F,38.0,1.0,,Hotel
3115,1013910,6,F,36.0,0.0,PE,AirBnB
3116,1011810,4,M,35.0,1.0,UK,AirBnB
3117,1011404,3,F,,1.0,NL,AirBnB
3118,1010149,4,M,41.0,1.0,PE,Hotel
3119,1011236,6,F,47.0,0.0,US,Hotel
3120,1000681,6,M,37.0,0.0,PE,Hotel
3121,1002657,4,F,48.0,1.0,ES,AirBnB
3122,1003814,4,F,,0.0,PE,Hotel
3123,1001447,6,M,41.0,0.0,NL,AirBnB
3124,1003480,3,F,42.0,1.0,US,AirBnB
3125,1009968,2,F,44.0,1.0,PE,AirBnB
3126,1005561,3,M,35.0,1.0,ES,AirBnB
3127,1010637,4,M,50.0,0.0,AR,AirBnB
3128,1012089,7,F,39.0,0.0,US,AirBnB
3129,1004342,4,M,38.0,1.0,IT,AirBnB
3130,1000662,5,M,39.0,0.0,UK,Hotel
3131,1009732,2,F,35.0,0.0,NL,AirBnB
3132,1003799,2,F,45.0,0.0,US,Hotel
3133,1002201,2,M,35.0,1.0,UK,AirBnB
3134,1004516,3,M,41.0,0.0,ES,AirBnB
3135,1004362,4,F,37.0,1.0,US,Hotel
3136,1001350,3,F,38.0,0.0,,AirBnB
3137,1004592,2,F,,0.0,NL,Hotel
3138,1010143,4,F,39.0,0.0,IT,AirBnB
3139,1007051,5,M,54.0,1.0,ES,Hotel
3140,1013733,4,F,36.0,0.0,,AirBnB
3141,1011920,6,M,,1.0,PE,Hotel
3142,1002874,2,F,41.0,1.0,US,AirBnB
3143,1012783,3,F,31.0,1.0,IT,Hotel
3144,1013806,3,F,39.0,1.0,IT,Hotel
3145,1013998,3,F,37.0,1.0,,Hotel
3146,1012897,3,F,41.0,1.0,AR,AirBnB
3147,1013677,2,M,43.0,0.0,AR,AirBnB
3148,1001225,8,F,42.0,1.0,UK,AirBnB
3149,1001228,3,F,43.0,1.0,,AirBnB
3150,1002991,5,M,35.0,1.0,NL,AirBnB
3151,1009474,3,M,43.0,1.0,ES,Hotel
3152,1009084,7,F,44.0,0.0,COL,Hotel
3153,1011830,6,F,49.0,0.0,IT,Hotel
3154,1005676,3,F,32.0,,COL,AirBnB
3155,1013503,4,F,42.0,1.0,IT,AirBnB
3156,1003579,4,F,46.0,0.0,AR,Hotel
3157,1013509,2,M,41.0,0.0,COL,AirBnB
3158,1005824,9,M,36.0,0.0,PE,Hotel
3159,1010435,5,M,44.0,0.0,PE,AirBnB
3160,1001639,4,F,47.0,1.0,NL,AirBnB
3161,1001683,4,F,39.0,0.0,NL,AirBnB
3162,1013324,9,M,45.0,,PE,AirBnB
3163,1004580,2,F,,0.0,NL,Hotel
3164,1002477,4,M,34.0,0.0,US,Hotel
3165,1010015,6,F,43.0,0.0,PE,Hotel
3166,1005701,3,F,39.0,,IT,AirBnB
3167,1009018,6,F,48.0,1.0,COL,AirBnB
3168,1001394,4,F,38.0,0.0,IT,AirBnB
3169,1011547,5,F,44.0,0.0,PE,Hotel
3170,1011292,2,F,44.0,1.0,,AirBnB
3171,1003600,4,F,38.0,0.0,PE,AirBnB
3172,1011731,2,M,39.0,0.0,IT,Hotel
3173,1012599,3,F,48.0,0.0,COL,Hotel
3174,1004566,5,M,42.0,0.0,UK,AirBnB
3175,1012861,1,F,39.0,0.0,ES,AirBnB
3176,1001699,4,F,,0.0,COL,Hotel
3177,1000598,6,F,40.0,,ES,AirBnB
3178,1005947,6,M,47.0,1.0,PE,Hotel
3179,1002178,2,M,39.0,0.0,NL,Hotel
3180,1006645,5,F,43.0,0.0,IT,Hotel
3181,1004240,2,F,47.0,,AR,Hotel
3182,1002366,3,M,37.0,1.0,,AirBnB
3183,1010736,2,F,44.0,1.0,IT,AirBnB
3184,1009687,8,F,,1.0,PE,AirBnB
3185,1004659,2,F,42.0,1.0,,AirBnB
